"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-04-30,522,"Giles","TN",,937,100500,0.00099601593625498,0.0161779575328615,0.109271523178808,0.0350447807198824,0.0157030604724862,"2009-07","2009-Q3",101200,-0.00691699604743083,"2009-04"
2017-04-30,956,"Copiah","MS","Jackson",938,85300,0.00471142520612485,0.0130641330166271,0.0756620428751576,0.0316330196148085,0.0267643307897285,"2017-04","2017-Q2",85300,0,"2017-04"
2017-04-30,1971,"Pickens","GA","Atlanta",939,164300,0.0129469790382244,0.0405319822672578,0.126886145404664,0.0596110787251958,0.0194591468436041,"2017-04","2017-Q2",164300,0,"2017-04"
2017-04-30,1702,"Fayette","OH","Washington Court House",940,116900,0.0174064403829417,0.0695333943275389,0.177240684793555,0.0745456502438511,0.00739193253979487,"2017-04","2017-Q2",116900,0,"2017-04"
2017-04-30,317,"Tate","MS","Memphis",941,119200,0.00931414055884843,0.0401396160558464,0.101663585951941,0.0191764845646183,0.0055338973098118,"2010-12","2010-Q4",120800,-0.0132450331125828,"2010-11"
2017-04-30,1356,"Ripley","IN",,942,115100,0.00788091068301226,0.0043630017452007,0.0501824817518248,0.0126279862841512,0.00228742157440753,"2005-03","2005-Q1",124300,-0.0740144810941271,"2004-10"
2017-04-30,2326,"Haralson","GA","Atlanta",943,98200,-0.00405679513184584,-0.00607287449392712,0.131336405529954,0.0759519455158002,0.00174784640753911,"2007-08","2007-Q3",101700,-0.0344149459193707,"2007-06"
2017-04-30,2587,"Van Wert","OH","Van Wert",944,86400,-0.00460829493087558,-0.0023094688221709,0.0422195416164053,0.0278831653603293,-0.0206985140859852,"2007-08","2007-Q3",109700,-0.212397447584321,"2001-08"
2017-04-30,628,"Mason","MI","Ludington",945,117800,-0.000848176420695505,-0.00925147182506308,0.0397175639894086,0.0497712239884631,-0.0000848500326162682,"2008-04","2008-Q2",130500,-0.0973180076628352,"2007-11"
2017-04-30,97,"Bell","KY","Middlesborough",946,81800,0.0199501246882793,0.034134007585335,0.161931818181818,,,"2017-04","2017-Q2",81800,0,"2017-04"
2017-04-30,572,"Jones","GA","Macon",947,114600,0.0070298769771529,0.00526315789473684,-0.00347826086956522,0.0305321388963655,-0.000781966672705248,"2009-11","2009-Q4",120100,-0.0457951706910908,"2009-07"
2017-04-30,635,"Meade","KY","Elizabethtown",948,119100,0.00591216216216216,0.00168208578637511,0.0223175965665236,0.00134884995628082,,"2011-01","2011-Q1",140900,-0.15471965933286,
2017-04-30,2178,"Caroline","VA","Richmond",949,183100,0.00992829564258136,0.0280741156653565,0.093134328358209,0.0580323169098729,-0.0208735601619582,"2006-09","2006-Q3",238900,-0.233570531603181,"2004-12"
2017-04-30,2358,"Jennings","IN","North Vernon",950,104100,0.00774443368828654,0.029673590504451,0.0832466181061395,0.0384574174466392,0.0104731757234178,"2005-11","2005-Q4",113200,-0.0803886925795053,"2004-10"
2017-04-30,1600,"Carroll","TN",,951,62500,0.00644122383252818,0.0129659643435981,-0.0141955835962145,-0.00348330189968504,0.0081978184971665,"2012-06","2012-Q2",65700,-0.0487062404870624,"2012-04"
2017-04-30,844,"Austin","TX","Houston",952,168100,-0.00650118203309693,-0.0146541617819461,-0.0529577464788732,0.0200714960408519,,"2016-07","2016-Q3",179700,-0.0645520311630495,"2015-06"
2017-04-30,81,"Lee","GA","Albany",953,144300,0.00768156424581006,0.0190677966101695,0.00838574423480084,0.00882196726707352,-0.00492294314105912,"2008-06","2008-Q2",161900,-0.108709079678814,"2006-02"
2017-04-30,1039,"Gilmer","GA",,954,183300,0.00438356164383562,0.0115894039735099,0.0731850117096019,0.046554674484879,-0.00843324712359483,"2007-01","2007-Q1",202200,-0.0934718100890208,"2005-12"
2017-04-30,713,"Scott","MS",,955,120400,0.00166389351081531,0.00333333333333333,0.0460469157254561,0.0111615630708237,0.0387778132481029,"2017-04","2017-Q2",120400,0,"2017-04"
2017-04-30,3055,"Washington","IN","Louisville/Jefferson County",956,96600,0.0189873417721519,0.072142064372919,-0.0132788559754852,0.0402573375692921,0.0121627173211889,"2005-09","2005-Q3",103100,-0.0630455868089234,"2004-09"
2017-04-30,1173,"Marion","TN","Chattanooga",957,115500,0.00347523892267593,0.0414788097385031,0.043360433604336,0.034040345498759,0.0220134870476036,"2017-04","2017-Q2",115500,0,"2017-04"
2017-04-30,818,"Yazoo","MS","Jackson",958,84800,0.00118063754427391,0.004739336492891,0.0443349753694581,0.00527101563332022,0.0211293082436614,"2017-04","2017-Q2",84800,0,"2017-04"
2017-04-30,1662,"Decatur","GA","Bainbridge",959,95900,0.00313807531380753,0.0137420718816068,0.043525571273123,0.012106400622186,-0.0255272453980768,"2007-07","2007-Q3",131000,-0.26793893129771,"2005-05"
2017-04-30,2954,"Lauderdale","TN",,960,69100,-0.00432276657060519,-0.0128571428571429,0.0344311377245509,0.0209347824546102,0.0030909783908486,"2017-01","2017-Q1",70000,-0.0128571428571429,"2016-12"
2017-04-30,1076,"Hardee","FL","Wauchula",961,75600,-0.00657030223390276,-0.0143415906127771,0.0470914127423823,0.0480068524195849,-0.0293170490592195,"2009-02","2009-Q1",121600,-0.378289473684211,"2005-05"
2017-04-30,671,"Peach","GA","Warner Robins",962,122300,0.000818330605564648,0.000818330605564648,0.00163800163800164,0.00347001071429176,-0.0018614217676437,"2008-02","2008-Q1",134800,-0.0927299703264095,"2007-02"
2017-04-30,803,"Wells","IN","Fort Wayne",963,115700,0.000865051903114187,0.014022787028922,0.0414041404140414,0.0197919376160147,0.0158128602842145,"2015-09","2015-Q3",124000,-0.0669354838709677,"2015-04"
2017-04-30,1246,"Morton","ND","Bismarck",964,212600,0.00806069227121859,0.0310378273520854,0.113672079622839,0.0175371735603147,,"2017-04","2017-Q2",212600,0,"2017-04"
2017-04-30,779,"Upson","GA","Thomaston",965,63000,-0.0078740157480315,-0.0232558139534884,-0.0856313497822932,0.00450468690503292,-0.0276615721272025,"2006-05","2006-Q2",85300,-0.261430246189918,"2001-03"
2017-04-30,806,"White","GA",,966,146700,0.00410677618069815,0.0323715693173821,0.123277182235835,0.0397874439101988,0.00591386289598139,"2009-02","2009-Q1",157800,-0.0703422053231939,"2008-07"
2017-04-30,769,"Union","MS",,967,154700,0.00194300518134715,0.00781758957654723,0.043155765340526,0.031154824741775,,"2017-04","2017-Q2",154700,0,"2017-04"
2017-04-30,1169,"Marion","MS",,968,109300,0.0148560817084494,0.0311320754716981,0.0370018975332068,0.00596056379736276,0.0345799473831832,"2010-06","2010-Q2",129600,-0.156635802469136,"2009-03"
2017-04-30,122,"Clay","IN","Terre Haute",969,92200,-0.00216450216450216,-0.00860215053763441,0.0210409745293466,0.0249782799397247,0.0105673969538898,"2005-01","2005-Q1",96700,-0.046535677352637,"2004-08"
2017-04-30,1660,"De Soto","LA","Shreveport",970,115500,0.00873362445414847,0.0405405405405405,0.0567246111619396,,,"2017-04","2017-Q2",115500,0,"2017-04"
2017-04-30,1274,"Oceana","MI",,971,89800,-0.00443458980044346,-0.0281385281385281,-0.0207197382769902,0.0105722032420308,,"2016-12","2016-Q4",94300,-0.0477200424178155,"2016-01"
2017-04-30,1453,"Uvalde","TX","Uvalde",972,109600,0.00091324200913242,0.0101382488479263,0.0916334661354582,0.00462554436755291,,"2017-04","2017-Q2",109600,0,"2017-04"
2017-04-30,3133,"San Jacinto","TX",,973,130100,0.00385802469135802,0.0325396825396825,0.0646481178396072,0.0436020321486081,,"2017-04","2017-Q2",130100,0,"2017-04"
2017-04-30,3263,"Winchester City","VA","Winchester",974,223700,0.00629779577147998,0.0168181818181818,0.060692271218587,0.0622484248634225,-0.00762712519140785,"2006-01","2006-Q1",277100,-0.192710212919524,"2005-01"
2017-04-30,2493,"Randolph","IN",,975,62400,-0.0016,0.00321543408360129,0.0758620689655172,0.00487828038554405,-0.0204222262798357,"2005-12","2005-Q4",89000,-0.298876404494382,"1997-07"
2017-04-30,1633,"Coahoma","MS","Clarksdale",976,71300,0,0.00140449438202247,0.0423976608187134,0.00981996104358607,,"2017-04","2017-Q2",71300,0,"2017-04"
2017-04-30,1924,"McNairy","TN",,977,73200,0,0.0166666666666667,0.107413010590015,0.060774120413178,,"2017-04","2017-Q2",73200,0,"2017-04"
2017-04-30,1081,"Hardin","TN",,978,75800,0.0106666666666667,0.0397805212620027,0.0736543909348442,0.0277643499180189,,"2017-04","2017-Q2",75800,0,"2017-04"
2017-04-30,688,"Posey","IN","Evansville",979,121000,-0.00329489291598023,0.0108604845446951,0.0642040457343887,0.0194302948913014,0.00422895233741594,"2015-08","2015-Q3",121800,-0.00656814449917898,"2015-04"
2017-04-30,568,"Iosco","MI",,980,83300,-0.00715137067938021,0.02460024600246,0.0720720720720721,0.0571171739263243,,"2017-02","2017-Q1",84100,-0.00951248513674197,"2017-02"
2017-04-30,809,"White","TN",,981,106100,0.00855513307984791,0.015311004784689,0.0221579961464355,0.0364738581072577,0.0116455081514031,"2016-06","2016-Q2",106600,-0.00469043151969981,"2016-06"
2017-04-30,774,"Union","OR","La Grande",982,172600,0.00232288037166086,0.017688679245283,0.128104575163399,0.0411247133624439,0.0188488916420524,"2017-04","2017-Q2",172600,0,"2017-04"
2017-04-30,1664,"Decatur","IN","Greensburg",983,110400,0.000906618313689937,0.00638103919781222,-0.0515463917525773,0.0177557942324884,0.00322682661355067,"2016-02","2016-Q1",118100,-0.065198983911939,"2015-07"
2017-04-30,2268,"Fluvanna","VA","Charlottesville",984,203700,-0.000490677134445535,0.000982800982800983,0.0659340659340659,0.0201076923131058,-0.0151102119640615,"2007-08","2007-Q3",238600,-0.146269907795474,"2005-04"
2017-04-30,2807,"Montezuma","CO",,985,207800,0.00824842309558467,0.0256663376110563,0.0532184490623416,0.0580722135294913,0.00958144131059679,"2008-11","2008-Q4",232300,-0.105467068445975,"2008-01"
2017-04-30,1521,"Audrain","MO","Mexico",986,96000,0.00104275286757039,-0.00928792569659443,0.0702341137123746,0.0739409237857793,0.00931404808800829,"2016-10","2016-Q4",99600,-0.036144578313253,"2016-08"
2017-04-30,2494,"Randolph","MO","Moberly",987,85100,0.00117647058823529,0.0118906064209275,0.0624219725343321,0.031998413970574,0.0131200162844858,"2017-04","2017-Q2",85100,0,"2017-04"
2017-04-30,2487,"Prentiss","MS",,988,71200,0.00140646976090014,-0.00835654596100279,0.0424597364568082,0.0101323154815061,,"2015-04","2015-Q2",75400,-0.0557029177718833,"2014-07"
2017-04-30,2854,"Tillamook","OR",,989,303500,0.0120040013337779,0.044750430292599,0.181393538341767,0.0646338701018327,-0.00256636612738748,"2007-12","2007-Q4",323300,-0.0612434271574389,"2007-03"
2017-04-30,2233,"Crawford","MO",,990,113500,0.00709849157054126,0.00176522506619594,0.0412844036697248,0.0331984965106089,,"2017-04","2017-Q2",113500,0,"2017-04"
2017-04-30,1773,"Hickman","TN","Nashville",991,121500,0.00662800331400166,0.0184409052808047,0.112637362637363,0.0681025921860476,0.0257760090207348,"2017-04","2017-Q2",121500,0,"2017-04"
2017-04-30,1705,"Fayette","TX",,992,164100,-0.00725952813067151,-0.027267338470658,0.026266416510319,0.00658769388338065,,"2016-11","2016-Q4",171300,-0.042031523642732,"2016-06"
2017-04-30,3283,"Fredericksburg City","VA","Washington",993,309700,0.00258983489802525,0.0275381552753816,0.0519701086956522,,,"2017-04","2017-Q2",309700,0,"2017-04"
2017-04-30,1700,"Fayette","IN","Connersville",994,60000,-0.0212071778140294,-0.0338164251207729,-0.0654205607476635,0.0153488745384784,-0.0216751953516973,"2005-02","2005-Q1",93500,-0.358288770053476,"1996-11"
2017-04-30,729,"Stark","ND","Dickinson",995,201100,-0.000497017892644135,0.0029925187032419,0.0141200201714574,-0.0240243390845117,,"2011-11","2011-Q4",228400,-0.119527145359019,
2017-04-30,708,"Scott","IN","Louisville/Jefferson County",996,91800,0.0177383592017738,0.0431818181818182,0.150375939849624,0.0379526498483207,0.00867918524559008,"2005-03","2005-Q1",104300,-0.119846596356663,"2004-09"
2017-04-30,1307,"Panola","TX",,997,129900,-0.00153727901614143,-0.0091533180778032,0.018025078369906,-0.00634396486394828,,"2010-08","2010-Q3",140300,-0.0741268709907341,
2017-04-30,3271,"West Baton Rouge","LA","Baton Rouge",998,191300,0.00209533787323206,0.00790305584826133,0.0975329890992542,0.0238897838640273,,"2017-04","2017-Q2",191300,0,"2017-04"
2017-04-30,3230,"Staunton City","VA","Staunton",999,143400,0.00490539593552908,0.0127118644067797,0.0749625187406297,0.00770639115340099,-0.00946062063853315,"2009-02","2009-Q1",169500,-0.153982300884956,"2005-08"
2017-04-30,1785,"Houston","TX",,1000,88200,-0.0328947368421053,-0.060702875399361,0.0997506234413965,,,"2013-07","2013-Q3",97100,-0.0916580844490216,
2017-04-30,421,"Butts","GA","Atlanta",1001,87700,0,-0.0244716351501669,0.0209545983701979,0.0101054365240276,-0.0194189019888914,"2007-06","2007-Q2",109400,-0.198354661791591,"2002-06"
2017-04-30,3097,"King George","VA",,1002,260800,0.00617283950617284,0.0159719516945851,0.0349206349206349,0.0282402928773435,-0.0126474474000559,"2006-04","2006-Q2",305100,-0.145198295640774,"2005-01"
2017-04-30,2677,"Currituck","NC","Virginia Beach",1003,250400,0.00320512820512821,0.0104923325262308,0.0162337662337662,0.0177615835585032,-0.0176805102496763,"2007-03","2007-Q1",300200,-0.165889407061959,"2005-03"
2017-04-30,699,"Routt","CO","Steamboat Springs",1004,417900,0.00408457472369053,0.0128453708191953,0.0820818228896945,0.0595790469774649,-0.0211120345625696,"2008-02","2008-Q1",589400,-0.290973871733967,"2006-07"
2017-04-30,2884,"Assumption","LA",,1005,137400,0.0125276344878408,0.0338600451467269,0.103614457831325,,,"2017-04","2017-Q2",137400,0,"2017-04"
2017-04-30,2357,"Itawamba","MS","Tupelo",1006,101300,0.00595829195630586,0.0109780439121757,0.0443298969072165,0.0144240817586254,0.0345879553697819,"2015-09","2015-Q3",102400,-0.0107421875,"2015-08"
2017-04-30,1398,"Starke","IN",,1007,94600,-0.00316122233930453,-0.0104602510460251,-0.0217166494312306,0.0185352599691098,-0.00622934901754668,"2006-03","2006-Q1",106100,-0.108388312912347,"2004-02"
2017-04-30,1427,"Teller","CO","Colorado Springs",1008,245800,-0.00243506493506494,-0.0048582995951417,0.0696257615317667,0.0558660361564631,0.0203759037891094,"2017-02","2017-Q1",247100,-0.00526102792391744,"2017-01"
2017-04-30,1517,"Aransas","TX","Corpus Christi",1009,190600,-0.003659174072138,-0.0185375901132853,0.0420995079278294,0.0442461993999599,,"2016-12","2016-Q4",194400,-0.0195473251028807,"2016-09"
2017-04-30,2277,"Franklin","IN",,1010,123200,0,0.0190239867659222,0.0106644790812141,0.0103805309983054,0.00139044460484894,"2005-11","2005-Q4",133500,-0.0771535580524345,"2004-10"
2017-04-30,1001,"Elbert","CO","Denver",1011,446400,0.00382280188891388,0.0196436729100046,0.112107623318386,0.101978459264952,0.0367033610024241,"2017-04","2017-Q2",446400,0,"2017-04"
2017-04-30,3117,"Plaquemines","LA","New Orleans",1012,254400,-0.00313479623824451,0.0212765957446809,0.0689075630252101,0.0318381219574799,0.0187844775186692,"2017-03","2017-Q1",255200,-0.00313479623824451,"2017-03"
2017-04-30,768,"Union","LA","Monroe",1013,132700,0.00682852807283763,0.0215550423402617,0.101244813278008,,,"2017-04","2017-Q2",132700,0,"2017-04"
2017-04-30,605,"Logan","CO","Sterling",1014,125400,-0.00476190476190476,-0.00476190476190476,0.00480769230769231,0.0548853492713757,0.0263301951183936,"2017-02","2017-Q1",126200,-0.0063391442155309,"2016-12"
2017-04-30,2308,"Grainger","TN","Knoxville",1015,128100,-0.0100463678516229,-0.00620636152055857,0.0810126582278481,0.0491020110193898,0.0142486405044722,"2017-02","2017-Q1",130100,-0.0153727901614143,"2017-01"
2017-04-30,1036,"George","MS",,1016,127500,-0.000783699059561128,-0.00468384074941452,-0.0267175572519084,0.000314021101330608,0.0197024661796343,"2009-06","2009-Q2",133200,-0.0427927927927928,"2009-04"
2017-04-30,3162,"Fairfax City","VA","Washington",1017,495000,0.00202429149797571,-0.00100908173562059,0.037300922045264,0.0314979197893026,0.00111795450559282,"2016-11","2016-Q4",498700,-0.00741929015440144,"2016-08"
2017-04-30,1123,"Jerome","ID","Twin Falls",1018,136900,0.0103321033210332,0.0308734939759036,0.036336109008327,0.0458688427717728,-0.0120214938742274,"2006-10","2006-Q4",164200,-0.16626065773447,
2017-04-30,2936,"Hood River","OR","Hood River",1019,417400,0.0187942396875763,0.0561740890688259,0.20635838150289,0.0707208497361349,0.024771502312398,"2017-04","2017-Q2",417400,0,"2017-04"
2017-04-30,979,"Dawson","GA","Atlanta",1020,219900,-0.000908677873693776,0.00456829602558246,0.0546762589928058,0.056325566503465,0.00385493096367218,"2017-02","2017-Q1",220200,-0.00136239782016349,"2017-02"
2017-04-30,623,"Macon","TN","Nashville",1021,101200,-0.000987166831194472,-0.000987166831194472,0.0630252100840336,0.0491884208723881,0.0192892020863769,"2017-03","2017-Q1",101300,-0.000987166831194472,"2017-03"
2017-04-30,1433,"Tippah","MS",,1022,100300,-0.00199004975124378,0.004004004004004,0.0437044745057232,0.0104918076798959,,"2017-03","2017-Q1",100500,-0.00199004975124378,"2017-02"
2017-04-30,2941,"Hutchinson","TX","Borger",1023,75300,0.00534045393858478,0.0371900826446281,0.117210682492582,0.0109765667461874,,"2017-04","2017-Q2",75300,0,"2017-04"
2017-04-30,2096,"Willacy","TX","Raymondville",1024,60300,0.00166112956810631,0.00667779632721202,0.0787119856887299,0.0189408964563129,,"2017-04","2017-Q2",60300,0,"2017-04"
2017-04-30,2273,"Franklin","GA",,1025,117500,-0.00423728813559322,0.0129310344827586,0.0740402193784278,0.0540713840539886,-0.00743166520549865,"2008-03","2008-Q1",134900,-0.128984432913269,"2005-04"
2017-04-30,2963,"Meriwether","GA","Atlanta",1026,68000,0.00740740740740741,0.0149253731343284,0.0675039246467818,0.065566952331122,0.0102620847088986,"2008-05","2008-Q2",79800,-0.147869674185464,"2007-08"
2017-04-30,1739,"Grenada","MS","Grenada",1027,94300,-0.00841219768664564,-0.0416666666666667,-0.0248190279214064,-0.00583494731527634,0.0134580447251025,"2009-10","2009-Q4",103500,-0.0888888888888889,"2009-02"
2017-04-30,2423,"McDuffie","GA","Augusta",1028,74600,0.0191256830601093,0.0626780626780627,0.0462833099579243,0.0314486074489233,-0.0154852338340826,"2007-04","2007-Q2",87200,-0.144495412844037,"2005-01"
2017-04-30,1266,"Newton","MS",,1029,102600,0.00293255131964809,0.00293255131964809,0.0426829268292683,0.0106642507688477,0.0329382161744753,"2017-04","2017-Q2",102600,0,"2017-04"
2017-04-30,2707,"Goochland","VA","Richmond",1030,318500,0.00378190986448156,0.0143312101910828,0.135067712045617,0.0434374998182843,0.00306517558204034,"2008-04","2008-Q2",330600,-0.0366001209921355,"2007-12"
2017-04-30,264,"Owen","IN","Bloomington",1031,93700,-0.00425079702444208,0.0107874865156419,0.0388026607538803,0.0331545784674028,0.0107476725091005,"2005-09","2005-Q3",98100,-0.0448521916411825,"2004-09"
2017-04-30,2564,"Sullivan","IN","Terre Haute",1032,65600,0.0139103554868624,0.0412698412698413,0.0951585976627713,0.0113522150248102,-0.00210946429041148,"2005-11","2005-Q4",84600,-0.224586288416076,
2017-04-30,952,"Colusa","CA",,1033,222700,0.00951949229374433,0.0599714421703951,0.120785103170609,0.11230142756255,-0.0263951631256578,"2005-11","2005-Q4",315500,-0.294136291600634,"2004-05"
2017-04-30,1578,"Calhoun","TX","Port Lavaca",1034,126000,0.00961538461538462,0.0387469084913438,0.0815450643776824,0.00663810932174469,,"2017-04","2017-Q2",126000,0,"2017-04"
2017-04-30,763,"Union","GA",,1035,181300,0.00722222222222222,0.0162556053811659,0.0798094103633115,0.0478742796242666,-0.0164455603649837,"2006-10","2006-Q4",220400,-0.177404718693285,"2005-05"
2017-04-30,75,"Jay","IN",,1036,71800,-0.00139082058414465,-0.00277777777777778,0.0198863636363636,0.0468818422373436,0.000839517961724878,"2006-01","2006-Q1",86000,-0.165116279069767,"2001-07"
2017-04-30,2562,"Stutsman","ND","Jamestown",1037,164100,0.00183150183150183,0.0142150803461063,-0.0284191829484902,0.00183824770605745,,"2016-03","2016-Q1",169300,-0.0307147076196102,"2015-12"
2017-04-30,3262,"Waynesboro City","VA","Staunton",1038,148700,0.00472972972972973,0.0248104755341144,0.0697841726618705,0.0309177429368357,-0.00877443539219369,"2008-02","2008-Q1",163900,-0.0927394752898109,"2005-12"
2017-04-30,462,"Crook","OR","Prineville",1039,230800,0.00566448801742919,0.0266903914590747,0.122568093385214,0.147112296677531,-0.00390110969441437,"2006-11","2006-Q4",246800,-0.0648298217179903,"2006-07"
2017-04-30,2031,"Spencer","IN",,1040,109600,0.00642791551882461,0.0233426704014939,0.0214352283317801,0.0411193275846082,0.0169976672281664,"2015-10","2015-Q4",111800,-0.0196779964221825,"2015-08"
2017-04-30,1022,"Fulton","IN",,1041,91700,-0.00108932461873638,-0.00108932461873638,0.0762910798122066,0.0318359491086178,-0.00342425645101552,"2005-10","2005-Q4",105000,-0.126666666666667,"2003-11"
2017-04-30,2670,"Concordia","LA","Natchez",1042,108700,-0.0127157129881926,0.0139925373134328,0.0502415458937198,0.0579938381587335,0.0441009341033021,"2017-03","2017-Q1",110100,-0.0127157129881926,"2017-02"
2017-04-30,2280,"Franklin","LA",,1043,79300,0.0114795918367347,0.0285343709468223,0.102920723226704,0.0461016701319481,0.0300116042842911,"2006-02","2006-Q1",87200,-0.0905963302752294,
2017-04-30,2503,"Richland","LA",,1044,81800,0.00368098159509202,0.0212234706616729,0.0994623655913978,-0.0176117554507625,,"2012-03","2012-Q1",89500,-0.0860335195530726,"2011-06"
2017-04-30,127,"Clay","MS",,1045,83000,-0.00120336943441637,0.00241545893719807,0.0196560196560197,-0.0035757769417718,,"2014-02","2014-Q1",84700,-0.0200708382526564,
2017-04-30,3239,"East Feliciana","LA","Baton Rouge",1046,144000,0.00488485694347523,0.0249110320284698,0.101759755164499,0.0272291911291944,,"2017-04","2017-Q2",144000,0,"2017-04"
2017-04-30,3065,"Washington","NE","Omaha",1047,175600,0.0203370133643231,0.0584689572031344,0.106490233144297,0.0447190153920176,,"2017-04","2017-Q2",175600,0,"2017-04"
2017-04-30,200,"Kent","MD",,1048,193500,0.00991649269311065,0.026525198938992,0.0696517412935323,0.0200685865931141,-0.0299630713539898,"2008-01","2008-Q1",269600,-0.28227002967359,"2004-09"
2017-04-30,1002,"Elbert","GA",,1049,80100,-0.00124688279301746,-0.00866336633663366,0.00881612090680101,0.0336001135468911,-0.0395354648687486,"2008-02","2008-Q1",127600,-0.372257053291536,"2003-08"
2017-04-30,1593,"Carroll","IN","Lafayette-West Lafayette",1050,108400,0,0.00184842883548983,0.0617042115572968,0.0505801101574102,0.00911208848368439,"2017-04","2017-Q2",108400,0,"2017-04"
2017-04-30,1329,"Plumas","CA",,1051,221500,0.0212079299216229,0.0311918063314711,0.0369850187265918,0.0538549215089872,-0.0476717820783776,"2005-07","2005-Q3",377100,-0.412622646512861,
2017-04-30,1288,"Orange","IN",,1052,75900,-0.00784313725490196,-0.0231660231660232,-0.0368020304568528,0.0204307376134045,0.00812497412938185,"2004-12","2004-Q4",91600,-0.171397379912664,"2004-02"
2017-04-30,2701,"Freestone","TX",,1053,100700,0.0265035677879715,0.0781584582441113,0.0735607675906183,,,"2017-04","2017-Q2",100700,0,"2017-04"
2017-04-30,2682,"Dickinson","KS",,1054,95700,-0.003125,0.00949367088607595,0.0180851063829787,0.00146935982452612,,"2010-03","2010-Q1",96700,-0.0103412616339193,
2017-04-30,2376,"Lampasas","TX","Killeen",1055,149300,-0.000669344042838019,-0.0092899800928998,0.0149558123725357,0.0188357601394407,-0.00198747788063602,"2009-06","2009-Q2",185400,-0.194714131607335,"2008-08"
2017-04-30,3042,"Tishomingo","MS",,1056,97300,-0.00916496945010183,-0.0289421157684631,0.019916142557652,-0.0265278413592241,0.0235424195735503,"2010-12","2010-Q4",111900,-0.13047363717605,"2009-06"
2017-04-30,677,"Perry","IN",,1057,100300,0.00501002004008016,0.0437044745057232,0.128233970753656,0.0465279477157801,0.0229994856869578,"2017-04","2017-Q2",100300,0,"2017-04"
2017-04-30,603,"Llano","TX",,1058,222000,0.0160183066361556,0.027302174919019,0.0887690044139284,0.0454042071808427,,"2017-04","2017-Q2",222000,0,"2017-04"
2017-04-30,1145,"Lavaca","TX",,1059,87100,0.00461361014994233,0.00926998841251448,0.0846824408468244,0.0199719543688233,,"2017-04","2017-Q2",87100,0,"2017-04"
2017-04-30,724,"Smith","TN","Nashville",1060,128500,0.0054773082942097,0.0313001605136437,0.150402864816473,0.0616027757682602,0.0221681464716987,"2017-04","2017-Q2",128500,0,"2017-04"
2017-04-30,778,"Union","TN","Knoxville",1061,120100,0.00586264656616415,0.0335628227194492,0.0326741186586414,0.0513474829932636,0.00142661731528504,"2017-04","2017-Q2",120100,0,"2017-04"
2017-04-30,679,"Perry","MO",,1062,117700,0.00426621160409556,0.02615518744551,0.136100386100386,0.049139153947825,,"2017-04","2017-Q2",117700,0,"2017-04"
2017-04-30,363,"Adams","WA","Othello",1063,140800,0.00356379187455453,0.0225127087872186,0.0345334313005143,0.0239271743098508,0.0228743538833567,"2017-04","2017-Q2",140800,0,"2017-04"
2017-04-30,986,"Dekalb","TN",,1064,124800,-0.00239808153477218,0,0.155555555555556,0.0499657827474986,0.0257320431982959,"2017-02","2017-Q1",125400,-0.00478468899521531,"2017-01"
2017-04-30,819,"Young","TX",,1065,93400,0.00972972972972973,0.00322234156820623,0.00538213132400431,-0.01975770841341,,"2012-09","2012-Q3",104700,-0.10792741165234,
2017-04-30,188,"Inyo","CA",,1066,297700,-0.00134183160013418,0.00269450993600539,0.0358385525400139,0.031125645160575,,"2009-06","2009-Q2",330700,-0.0997883277895373,
2017-04-30,2728,"Humphreys","TN",,1067,96000,-0.00826446280991736,-0.0153846153846154,0.0223642172523962,0.0100900454331287,0.0112962446166338,"2015-09","2015-Q3",98600,-0.026369168356998,"2015-05"
2017-04-30,2451,"New Kent","VA","Richmond",1068,246200,0.0119194410193177,0.0388185654008439,0.0864960282436011,0.0358948432473905,-0.00463200891750981,"2008-05","2008-Q2",265100,-0.0712938513768389,"2006-10"
2017-04-30,2403,"Mariposa","CA",,1069,256600,0.0174464710547185,0.0494887525562372,0.103181427343078,0.081039034763982,-0.0281782952582497,"2008-09","2008-Q3",384300,-0.332292479833463,"2004-07"
2017-04-30,2262,"Fentress","TN",,1070,107700,0.00372786579683131,0.0247383444338725,0.121875,0.0545013284498028,0.0286460610612231,"2017-04","2017-Q2",107700,0,"2017-04"
2017-04-30,273,"Pike","GA","Atlanta",1071,130100,-0.00535168195718654,-0.0181132075471698,-0.0524399126001457,0.0389000483044872,-0.00666664996902833,"2006-03","2006-Q1",147000,-0.114965986394558,"2004-04"
2017-04-30,1231,"Morgan","GA","Atlanta",1072,213800,0.00281425891181989,0,0.00706547338671691,0.0581044300366467,-0.0107487803691687,"2006-02","2006-Q1",261500,-0.182409177820268,
2017-04-30,509,"Falls","TX","Waco",1073,77000,0.00260416666666667,0.00917431192660551,0.0829817158931083,0.0198283026758976,,"2017-04","2017-Q2",77000,0,"2017-04"
2017-04-30,1560,"Bristol City","VA","Kingsport",1074,103200,0.00291545189504373,0.030969030969031,0.137816979051819,0.0442770525259835,0.0132185023040825,"2017-04","2017-Q2",103200,0,"2017-04"
2017-04-30,1606,"Chaffee","CO",,1075,339700,-0.000588408355398647,0.00592241634586911,0.084610472541507,0.0607059502875478,0.031755791551356,"2017-03","2017-Q1",339900,-0.000588408355398647,"2017-03"
